3420,3404,1943;2243;
1026,3400,215;1960;
918,3400,1850;2089;
918,3404,2015;2245;
1710,5672,1823;1978;2071;2223;
5130,6808,808;1940;1990;2096;2225;
2052,6804,1824;1968;2073;2222;2290;
5562,7388,
611,2268,1962;
3420,3396,1937;2220;
918,3404,1977;2247;
1183,4540,1692;1706;1971;
676,900,
573,900,
611,2272,1998;
918,3396,1829;2088;
918,3396,1830;2246;
897,3404,1694;2001;
1183,4536,1684;1703;1952;
1490,5668,1696;1708;1835;2101;
1776,6800,1600;1605;1636;1840;2102;
3924,13596,638;657;676;690;707;1534;1550;1563;1637;1660;2103;
4858,17020,577;581;596;634;650;655;673;693;1535;1552;1564;1635;1661;2104;
1204,4540,1699;1981;2250;
573,768,
573,904,
500,896,
794,1172,
972,900,
567,896,
567,892,
2497,2268,1926;
1520,1388,
579,1036,
2497,2264,2008;
3996,3404,1897;2150;
678,896,
850,568,
845,672,
582,1036,
678,892,
377,672,
678,896,
678,896,
678,900,
11778,15652,
2383,3496,
991,1760,
6596,13164,
165,536,
3414,5668,2175;2236;2815;3040;
2608,4264,2342;
1230,4532,1850;2089;2298;
678,900,
573,904,
940,1136,
730,1024,
9145,36524,
167,664,
1005,672,
678,892,
2304,768,
678,904,
737,1172,
1229,2008,1697;1733;
1965,3400,1907;2118;
1965,3400,2053;2173;
1965,3408,1912;2117;
1965,3396,2052;2174;
1965,3396,2054;2180;
1965,3396,1909;2116;
1965,3404,2055;2185;
1965,3404,1911;2119;
1965,3400,2051;2177;
1965,3396,1905;2115;
1965,3404,2056;2181;
1965,3404,1906;2121;
1965,3404,2061;2183;
1965,3400,2059;2179;
1965,3400,1902;2122;
1965,3400,1903;2120;
1965,3400,1904;2124;
1965,3404,2060;2182;
1965,3404,2063;2176;
1455,2080,
678,900,
301,892,
2326,1800,1877;
573,900,
772,536,
727,760,
1566,2076,
676,904,
1632,3252,
2620,4532,2051;2177;2369;
4101,5636,
1356,1656,1771;
567,892,
678,904,
573,904,
3213,4432,
887,724,
1164,1692,1866;
573,904,
1146,1804,1933;
800,884,
678,896,
1122,1496,
748,1016,
524,864,
924,1616,
678,892,
678,764,
919,1612,
2480,904,
573,900,
678,760,
676,904,
471,664,
676,900,
1399,2060,
1566,2072,
794,1172,
924,1616,
371,664,
14870,23352,
1000,1484,
1356,1800,2209;
678,904,
586,1028,
1119,1476,
678,904,
573,904,
1566,2068,
2011,2680,
678,904,
271,904,
2778,3720,
3164,5620,
1122,1488,
2454,3120,
550,1032,
678,768,
586,1028,
520,880,
678,900,
513,756,
1261,2204,
258,1012,
2400,1752,
720,672,
678,896,
1084,1496,
573,904,
1356,1800,1918;
1014,1492,
3342,4440,
175,564,
1259,2204,
678,904,
593,544,
375,672,
678,904,
573,904,
1356,1788,2022;
6432,8876,2041;
850,568,
1932,3388,
573,904,
220,444,
732,672,
678,896,
2935,1132,
1566,2072,
3388,3336,2203;2205;2206;
4404,4104,2203;2205;2206;2470;
790,680,
732,664,
6747,9036,
5420,4872,2203;2205;2206;2470;2471;
1077,904,
573,900,
678,760,
5200,828,
2453,7940,1602;1970;2251;2497;2837;3046;
471,664,
566,764,
924,1620,
1084,1496,
3996,3400,1988;2230;
2052,6808,1810;1967;2072;2217;2291;
2052,6808,1823;1978;2071;2223;2300;
2394,7936,1824;1968;2073;2222;2290;2302;
678,896,
638,2272,1993;
638,2268,2081;
1168,2268,2244;
957,3400,1963;2263;
1210,4544,1689;1705;2012;
2052,6804,1811;1979;1995;2100;2228;
957,3400,1961;2267;
1243,4540,1602;1970;2251;
1368,4540,1826;2000;2231;
1210,4536,1693;1707;2094;
1210,4540,1690;1713;2011;
3832,13612,639;658;678;696;710;770;1353;1555;1566;1654;2254;
957,3400,1997;2264;
4740,17012,544;571;587;624;646;662;683;695;1395;1541;1556;1567;1695;1841;
678,756,
3495,3400,2008;2330;
957,3400,1975;2269;
1243,4536,1700;1980;2271;
5130,6808,1843;1930;2007;2097;2272;
573,904,
501,900,
2620,4536,1903;2120;2376;
2620,4536,1911;2119;2368;
919,1612,
2620,4528,1905;2115;2370;
2620,4536,1906;2121;2372;
2620,4536,1904;2124;2377;
2620,4532,1902;2122;2375;
2620,4532,1907;2118;2361;
2620,4532,1520;1908;2123;
2620,4544,1912;2117;2363;
2620,4532,1909;2116;2366;
1530,5672,1702;1712;2004;2289;
1125,1476,
2092,6796,1997;2264;2502;2819;2894;
1566,2080,
524,864,
993,664,
2570,1028,
1912,6808,1492;1641;1836;2253;2738;
678,904,
573,904,
583,544,
477,672,
1257,2204,
1122,1496,
1420,1988,
1014,1744,
662,544,
766,888,
708,1040,
269,892,
2993,2092,1767;2274;
610,900,
850,568,
1531,1024,
573,900,
269,896,
800,892,
678,904,
678,892,
1308,896,
2394,7944,1823;1978;2071;2223;2300;2487;
2394,7944,1810;1967;2072;2217;2291;2486;
2736,9072,1824;1968;2073;2222;2290;2302;2488;
1008,1484,
1800,2380,1786;
678,904,
1449,2080,
642,2268,2082;
642,2272,2241;
963,3400,2017;2270;
963,3400,2084;2282;
964,3400,2016;2280;
1708,672,
964,3400,2013;2232;
964,3408,1999;2278;
963,3408,2085;2284;
5495,4540,1806;2070;2286;
3420,4532,1818;2087;2287;
1263,4540,1688;1716;2093;
1214,4536,1691;1714;2091;
1710,5672,1828;1965;2090;2288;
2394,7940,1811;1979;1995;2100;2228;2495;
6840,9076,185;808;1940;1990;2096;2225;2301;
4748,17008,576;588;623;645;664;680;698;711;1543;1557;1565;1656;1947;2233;
2094,1400,
1549,1036,
682,1136,
801,536,
642,2264,2239;
573,756,
5985,7944,1843;1930;2007;2097;2272;2508;
1000,1480,
963,3396,2014;2268;
1285,4540,2015;2245;2299;
1283,1352,
758,1344,
2287,2048,2668;
573,904,
1373,1344,
678,896,
678,760,
1122,1352,
573,900,
4994,4540,1897;2150;2331;
2620,4536,2060;2182;2378;
2620,4532,2059;2179;2374;
2620,4528,2052;2174;2364;
2620,4536,2055;2185;2367;
2620,4532,2053;2173;2362;
2620,4540,2056;2181;2371;
2620,4540,2061;2183;2373;
2620,4540,2063;2176;2379;
676,1348,
419,672,
676,900,
225,768,
678,768,
5562,7388,
15782,14744,2008;2330;2505;2816;2935;3099;3343;3382;3450;3559;3673;4032;
573,900,
567,896,
993,664,
1122,1488,
771,664,
529,884,
448,896,
1566,2068,
573,900,
605,892,
678,1028,
678,904,
1624,2680,1697;1733;2360;
1764,2264,3353;
2478,3280,3304;3586;
1500,1080,
678,896,
678,892,
983,1388,
678,1028,
1122,1484,
371,664,
678,896,
605,896,
573,904,
678,892,
678,896,
648,856,
908,768,
1122,1488,
1566,2072,
573,900,
1134,1792,929;
676,904,
573,904,
869,1452,2616;
676,900,
610,904,
573,904,
1896,2672,
678,900,
567,896,
794,1168,
2244,2960,2429;
886,1484,
678,904,
503,896,
676,900,
639,544,
201700,1348,
1036,1036,
1122,1492,
676,904,
471,664,
1005,672,
867,908,
507,672,
733,1024,
744,1328,3003;
573,900,
676,904,
678,896,
389,576,
2252,2852,2535;
1340,1396,
1455,2076,
1896,2536,
781,768,
1100,1040,
592,856,
1356,1808,1779;
678,892,
678,896,
603,544,
503,896,
567,892,
372,664,
372,664,
372,664,
372,664,
518,764,
1566,2080,
573,900,
1356,1796,2338;
985,1488,
1084,1488,
676,904,
2011,2664,
678,896,
2010,1344,2140;
862,576,
678,904,
523,892,
3425,6064,
1587,2400,2649;
579,1032,
850,568,
1146,1668,2025;
678,764,
678,896,
501,664,
678,768,
1529,1552,2539;
1502,1660,1772;
678,892,
998,1136,
4560,4536,1942;2002;2219;
732,672,
4560,4540,1949;2221;2295;
2736,9076,1823;1978;2071;2223;2300;2487;2552;
906,3404,2086;2285;
4560,4528,1937;2220;2305;
4560,4536,1943;2243;2296;
1290,4536,1701;1833;2249;
1368,4532,215;1960;2297;
2736,9072,1811;1979;1995;2100;2228;2495;2573;
2736,9076,1810;1967;2072;2217;2291;2486;2553;
3078,10208,1824;1968;2073;2222;2290;2302;2488;2554;
4927,16992,575;593;629;649;670;682;705;717;1548;1562;1633;1658;2006;2293;
669,2264,2261;
1912,6800,1696;1708;1835;2101;2315;
1004,3400,2083;2283;
4591,15880,583;598;633;654;672;704;716;1549;1561;1634;1657;2005;2292;
678,904,
1004,3400,1831;2262;
1340,4532,1829;2088;2311;
1576,5672,1648;1698;1837;2252;
1576,5672,1492;1641;1836;2253;
2198,7936,1600;1605;1636;1840;2102;2316;
6840,9076,1843;1930;2007;2097;2272;2508;2582;
610,900,
830,664,
310,1028,
1134,1788,2326;
3275,5664,1520;1908;2123;2519;
3275,5676,1912;2117;2363;2520;
3275,5672,1903;2120;2376;2511;
3275,5664,1905;2115;2370;2514;
3275,5672,1911;2119;2368;2512;
3275,5668,1907;2118;2361;2518;
3275,5664,1902;2122;2375;2517;
3275,5668,1906;2121;2372;2515;
3275,5672,1904;2124;2377;2516;
794,1172,
3275,5668,1909;2116;2366;2521;
676,904,
680,1012,
678,896,
567,896,
335,1136,
1140,1136,
584,1132,
2280,2272,2761;
335,1136,
335,1136,
4994,4536,1988;2230;2485;
5700,5672,1949;2221;2295;2719;
4275,5664,1818;2087;2287;2569;
3420,11344,1824;1968;2073;2222;2290;2302;2488;2554;2728;
584,1136,
342,1132,
570,2268,1717;
6493,5676,1806;2070;2286;2568;
3078,10212,1823;1978;2071;2223;2300;2487;2552;2720;
8550,11344,185;808;1169;1940;1990;2096;2225;2301;2574;
1140,1136,
584,1132,
584,1132,
335,1136,
669,2268,2240;
1005,3404,1951;2279;
1005,3400,1838;2276;
1003,3404,1962;2304;
1005,3404,2241;2560;
1752,3400,2244;2492;
1289,4540,1694;2001;2313;
1340,4536,1975;2269;2506;
1341,4532,2013;2232;2565;
5700,5668,1942;2002;2219;2717;
5700,5660,1937;2220;2305;2722;
1880,2268,2940;
800,892,
1425,1136,
372,664,
377,672,
372,664,
372,664,
584,1132,
584,1136,
584,1136,
669,2272,2242;
669,2268,2238;
1005,3404,1839;2281;
1005,3400,1832;2275;
1005,3404,1976;2277;
1005,3404,1993;2490;
1005,3400,2081;2491;
1005,3400,2239;2580;
1005,3396,2261;2730;
5700,5672,1943;2243;2296;2723;
1575,5672,1692;1706;1971;2307;
1577,5672,1693;1707;2094;2499;
3078,10208,1810;1967;2072;2217;2291;2486;2553;2727;
584,1136,
1005,3396,2175;2236;
4493,4532,2008;2330;2505;
1340,4528,1830;2246;2312;
1340,4540,1977;2247;2306;
1340,4532,1997;2264;2502;
1340,4536,1961;2267;2496;
1341,4540,1999;2278;2566;
1340,4532,2084;2282;2562;
1340,4532,2017;2270;2561;
1340,4540,2085;2284;2567;
1340,4528,2014;2268;2584;
1341,4536,2016;2280;2563;
1340,4532,2083;2283;2732;
1242,4540,2086;2285;2721;
1005,672,
448,664,
567,896,
5992,5672,1897;2150;2331;2595;
1626,5676,1699;1981;2250;2319;
1575,5672,1684;1703;1952;2314;
1676,5676,2015;2245;2299;2585;
1626,5668,1700;1980;2271;2507;
1626,5676,1602;1970;2251;2497;
1676,5664,1829;2088;2311;2736;
1912,6808,1702;1712;2004;2289;2522;
1912,6804,1648;1698;1837;2252;2737;
2011,6800,483;1850;2089;2298;2348;
2534,9072,1600;1605;1636;1840;2102;2316;2739;
7695,10212,1843;1930;2007;2097;2272;2508;2582;2740;
4357,14744,639;658;678;696;710;770;1353;1555;1566;1654;2254;2501;
4358,14728,638;657;676;690;707;1534;1550;1563;1637;1660;2103;2317;
4974,17004,810;1601;1609;1639;1642;1644;1645;1649;1650;1665;1710;1808;1972;2255;
5264,18148,544;571;587;624;646;662;683;695;1395;1541;1556;1567;1695;1841;2503;
5265,18140,576;588;623;645;664;680;698;711;1543;1557;1565;1656;1947;2233;2575;
5292,18156,577;581;596;634;650;655;673;693;1535;1552;1564;1635;1661;2104;2318;
5266,18128,575;593;629;649;670;682;705;717;1548;1562;1633;1658;2006;2293;2729;
1014,1352,
472,664,
3275,5664,2059;2179;2374;2597;
3275,5664,2052;2174;2364;2598;
3275,5672,2060;2182;2378;2596;
3275,5664,2053;2173;2362;2600;
3275,5664,2051;2177;2369;2390;
3275,5676,2056;2181;2371;2601;
2454,3256,
3275,5676,2061;2183;2373;2602;
3275,5672,2055;2185;2367;2599;
734,896,
1014,1492,
3275,5676,2063;2176;2379;2603;
3275,5664,1744;2054;2180;2365;
1026,1132,
648,856,
1026,1132,
1566,2084,
646,672,
1026,1132,
1026,1136,
1356,1804,2195;
6840,6800,1942;2002;2219;2717;2789;
6840,6792,1937;2220;2305;2722;2790;
6840,6808,1943;2243;2296;2723;2810;
6840,6808,1949;2221;2295;2719;2767;
1026,1132,
414,664,
573,900,
1006,3400,2082;2559;
1710,5668,215;1960;2297;2725;
1913,6808,1692;1706;1971;2307;2811;
3420,11340,1810;1967;2072;2217;2291;2486;2553;2727;2813;
3420,11344,1823;1978;2071;2223;2300;2487;2552;2720;2774;
9405,12476,185;808;1169;1940;1990;2096;2225;2301;2574;2775;
3762,12480,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;
4934,17016,583;598;633;654;672;704;716;1549;1561;1634;1657;2005;2292;2733;
1000,680,
1341,4536,1962;2304;2783;
507,672,
1342,4532,1831;2262;2735;
1628,5668,1701;1833;2249;2724;
1678,5664,1997;2264;2502;2819;
1678,5664,1963;2058;2263;2493;
1678,5672,2085;2284;2567;2824;
1678,5664,1830;2246;2312;2817;
746,1328,4054;
1678,5672,1975;2269;2506;2787;
2250,7936,1696;1708;1835;2101;2315;2731;
3078,10208,1811;1979;1995;2100;2228;2495;2573;2726;
5605,19280,544;571;587;624;646;662;683;695;1395;1541;1556;1567;1695;1841;2503;2847;
678,904,
1761,1180,
1305,1032,
15095,12060,
4095,5608,
4104,13612,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;
1000,680,
1566,2072,
573,900,
1006,3396,21;2237;
1341,4540,1842;1998;2310;
1343,4540,1951;2279;2781;
5992,5668,1988;2230;2485;2766;
2336,4532,2244;2492;2785;
1578,5672,1690;1713;2011;2500;
1578,5680,1689;1705;2012;2494;
573,756,
1710,5672,1826;2000;2231;2498;
1678,5668,1977;2247;2306;2818;
1678,5668,2017;2270;2561;2823;
1678,5664,2014;2268;2584;2825;
1679,5668,2013;2232;2565;2788;
1964,6808,1699;1981;2250;2319;2833;
1964,6804,1700;1980;2271;2507;2836;
2014,6812,2015;2245;2299;2585;2835;
2250,7936,1648;1698;1837;2252;2737;2840;
2250,7944,1492;1641;1836;2253;2529;2738;
8550,11348,1843;1930;2007;2097;2272;2508;2582;2740;2843;
3762,12476,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;
5606,19272,576;588;623;645;664;680;698;711;1543;1557;1565;1656;1947;2233;2575;2848;
336,672,
698,1396,
5491,5668,2008;2330;2505;2816;
940,1132,
940,1136,
336,672,
940,1132,
940,1136,
940,1136,
940,1136,
940,1132,
940,1132,
940,1132,
940,1132,
940,1136,
940,1136,
940,1136,
940,1136,
940,1136,
708,1044,
750,544,
576,664,
2454,3116,
678,892,
582,1036,
377,672,
5130,6800,1818;2087;2287;2569;2768;
3762,12476,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;
11115,14748,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;
857,568,
1395,4536,2081;2491;2807;
1747,5664,2083;2283;2732;2827;
2550,2124,
1620,5672,1691;1714;2091;2571;
7491,6812,1806;2070;2286;2568;2773;
2956,10204,1600;1605;1636;1840;2102;2316;2739;2842;
1125,1492,
3420,11344,1811;1979;1995;2100;2228;2495;2573;2726;2901;
4446,14744,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;
717,992,
678,1028,
1669,5672,1688;1716;2093;2570;
1743,5668,1961;2267;2496;2820;
1621,5676,2086;2285;2721;2828;
9405,12484,1843;1930;2007;2097;2272;2508;2582;2740;2843;2930;
1048,3400,2238;2802;
1681,5672,1694;2001;2313;2786;
6990,6808,1897;2150;2331;2595;2832;
2315,7940,1702;1712;2004;2289;2522;2839;
2052,6804,1828;1965;2090;2288;2572;
4104,13612,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;2931;
1074,1420,
678,760,
678,900,
732,672,
516,1032,
1880,2268,2949;
850,568,
1880,2268,2950;
1880,2268,2951;
1880,2268,2942;
1880,2264,2936;
1880,2264,2944;
1880,2272,2937;
1880,2268,2939;
1757,5672,2016;2280;2563;2826;
678,904,
377,672,
372,664,
521,932,
372,664,
372,664,
448,892,
567,892,
2100,2080,
154,612,
1581,2388,2652;
678,900,
567,892,
4464,5932,2023;
800,1472,
3800,3800,
678,900,
850,568,
1889,2672,
613,900,
678,768,
168,672,
1999,2032,3825;
7980,7940,1949;2221;2295;2719;2767;2877;
7980,7944,1943;2243;2296;2723;2810;2876;
7980,7928,1937;2220;2305;2722;2790;2875;
4104,13608,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;2960;
1084,1492,
2271,2232,2539;2713;
7980,7936,1942;2002;2219;2717;2789;2874;
11970,15880,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;2961;
4788,15880,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;2971;
605,896,
708,1044,
369,980,
1356,1792,1848;
8660,9072,2947;3067;3225;3369;3488;3529;3568;
1122,1484,
154,612,
1055,3404,2242;2801;
1406,4532,1832;2275;2804;
1406,4532,2175;2236;2815;
1758,5664,2084;2282;2562;2822;
1759,5676,1999;2278;2566;2821;
2111,6808,2085;2284;2567;2824;2896;
2111,6800,1830;2246;2312;2817;2897;
2111,6800,1963;2058;2263;2493;2895;
2044,6808,1602;1970;2251;2497;2837;
1978,6808,1693;1707;2094;2499;2812;
2683,9072,1696;1708;1835;2101;2315;2731;2900;
3762,12476,1811;1979;1995;2100;2228;2495;2573;2726;2901;2970;
10260,13620,1843;1930;2007;2097;2272;2508;2582;2740;2843;2930;2977;
4446,14748,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;2931;2983;
5392,18140,810;1601;1609;1639;1642;1644;1645;1649;1650;1665;1710;1808;1972;2255;2846;
1449,2080,
2034,2696,2338;2694;
573,900,
732,672,
1885,1304,
1000,1048,
678,896,
1000,1048,
850,568,
1000,1052,
1880,2264,2943;
1880,2268,2948;
1880,2264,2946;
1880,2272,2941;
1880,2272,2947;
1880,2272,2351;
1880,2268,2945;
4104,13608,1811;1979;1995;2100;2228;2495;2573;2726;2901;2970;3049;
1005,672,
646,664,
674,1156,
373,664,
377,672,
1140,1796,1197;
2034,2700,1779;2681;
678,900,
1823,1940,
1800,2256,2441;
1938,2612,
468,828,
224,892,
1014,1492,
678,896,
1902,2676,
678,896,
678,904,
782,1392,
372,664,
1122,1484,
678,896,
226,900,
1084,3400,2240;2780;
1446,4532,2261;2730;2809;
1441,4540,2241;2560;2784;
1801,5664,1831;2262;2735;2892;
6990,6804,1988;2230;2485;2766;2915;
6489,6804,2008;2330;2505;2816;2935;
1008,1484,
2920,5668,2244;2492;2785;2916;
377,672,
2168,6804,1975;2269;2506;2787;2899;
2168,6800,2014;2268;2584;2825;2923;
2162,6800,1829;2088;2311;2736;2838;
2011,6808,1684;1703;1952;2314;2834;
2052,6804,1826;2000;2231;2498;2920;
2531,7948,2015;2245;2299;2585;2835;2927;
2448,7944,1699;1981;2250;2319;2833;2925;
2734,9080,1492;1641;1836;2253;2529;2738;2929;
2734,9072,1648;1698;1837;2252;2737;2840;2928;
11115,14752,1843;1930;2007;2097;2272;2508;2582;2740;2843;2930;2977;3050;
4446,14744,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;2960;3025;
4788,15884,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;2931;2983;3051;
2168,6800,2017;2270;2561;2823;2922;
12825,17012,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;2961;3029;
5130,17016,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;2971;3030;
1713,2696,1197;3076;
850,568,
579,1032,
993,664,
678,892,
678,896,
607,896,
573,900,
1140,1792,3055;
567,896,
2820,3400,2951;2992;
2820,3400,2942;2993;
2820,3400,2949;2989;
2820,3404,2939;2997;
1010,1492,
2820,3396,2944;2995;
2820,3400,2936;2994;
2820,3408,2937;2996;
678,760,
493,892,
2028,2976,2384;
2565,6804,1701;1833;2249;2724;2893;
2898,3840,
567,892,
1134,1784,2686;
2286,3600,1197;3076;3118;
678,896,
1067,908,
580,452,
577,1028,
1230,908,
676,900,
678,904,
371,664,
678,904,
573,900,
744,1480,
573,900,
784,1396,
2853,4496,1197;3076;3118;3143;
1014,1352,
708,1044,
700,900,
678,900,
678,896,
2244,2968,2641;
1238,2204,
372,664,
372,664,
372,664,
372,664,
1575,1668,2358;
678,768,
1369,1244,
646,664,
2712,3604,1779;2681;3077;
3648,8532,
377,672,
1122,1352,
1014,1496,
678,896,
2394,7940,1828;1965;2090;2288;2572;2982;
13680,18148,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;2961;3029;3116;
1836,1944,
785,1396,
8690,7948,1806;2070;2286;2568;2773;2967;
4788,15880,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;2960;3025;3113;
5472,18148,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;2971;3030;3117;
1823,4536,1993;2490;2806;
1823,4540,1976;2277;2805;
1482,4528,1597;1606;1834;
2736,6804,2013;2232;2565;2788;2924;
8189,7944,1897;2150;2331;2595;2832;2980;
5985,7932,1818;2087;2287;2569;2768;2959;
4446,14740,1811;1979;1995;2100;2228;2495;2573;2726;2901;2970;3049;3070;
5130,17020,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;2931;2983;3051;3114;
678,896,
1607,2660,
678,760,
1823,4532,1838;2276;2782;
1823,4540,1839;2281;2803;
1808,5672,1951;2279;2781;2914;
2735,6796,2083;2283;2732;2827;2964;
2396,6812,2086;2285;2721;2828;2976;
3021,7936,1700;1980;2271;2507;2836;2926;
1000,896,
582,1036,
448,664,
1122,1496,
4123,9072,1702;1712;2004;2289;2522;2839;2981;
904,904,
678,768,
990,1792,3137;
1356,1784,2110;
678,896,
678,900,
569,880,
1005,672,
2975,2076,
1060,1016,
654,864,
1368,928,
1580,1348,
2820,3400,2948;3064;
2820,3396,2946;3065;
2820,3400,2943;3063;
2820,3408,2351;3068;
2820,3408,2947;3067;
573,900,
310,1028,
2820,3400,2945;3069;
2820,3408,2941;3066;
2820,3404,2791;2940;
2454,3260,
678,904,
708,1044,
1592,3180,
2506,1676,
850,568,
648,856,
627,544,
567,892,
1440,1664,2666;
661,768,
990,1028,
678,904,
377,672,
377,672,
372,664,
372,664,
1889,2672,
504,536,
700,892,
2139,2880,
678,768,
5814,19284,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;2971;3030;3117;3185;
3242,768,
2651,4536,2082;2559;2881;
972,1128,
14535,19284,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;2961;3029;3116;3180;
993,1748,
948,2268,968;
3312,5676,1842;1998;2310;2913;
2898,3848,
605,896,
948,2268,1679;
9120,9080,1943;2243;2296;2723;2810;2876;3023;
9120,9072,1942;2002;2219;2717;2789;2874;3028;
4788,15876,1811;1979;1995;2100;2228;2495;2573;2726;2901;2970;3049;3070;3192;
5130,17012,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;2960;3025;3113;3184;
5472,18156,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;2931;2983;3051;3114;3193;
948,2268,1677;
3312,5668,1962;2304;2783;2890;
9120,9076,1949;2221;2295;2719;2767;2877;3022;
9120,9064,1937;2220;2305;2722;2790;2875;3024;
2052,6800,215;1960;2297;2725;2882;
3884,7940,1692;1706;1971;2307;2811;2883;
813,544,
801,536,
1005,672,
1944,1300,
1549,1036,
1215,1780,
708,1040,
760,1344,
2454,3272,
3760,4528,2944;2995;3133;
3760,4532,1827;2950;2991;
3760,4536,2949;2989;3130;
3760,4540,2939;2997;3131;
3760,4532,2942;2993;3129;
3760,4540,2937;2996;3135;
3760,4532,2951;2992;3128;
3760,4536,2936;2994;3134;
648,856,
1709,2528,
1566,2088,
1008,1484,
573,904,
463,820,
764,1524,
3427,2704,1877;2383;
1122,1496,
676,900,
678,900,
1134,1788,2044;
678,900,
3825,9624,
648,896,
2522,7940,1693;1707;2094;2499;2812;3047;
678,900,
1008,1480,
1701,2684,2326;2744;
677,840,
1146,1808,2010;
678,900,
942,1328,2414;
1769,2264,3427;
1512,2116,
371,664,
3342,4308,
2538,3208,
678,900,
856,1424,
708,1040,
372,664,
372,664,
372,664,
372,664,
780,1388,
678,904,
900,768,
573,904,
678,896,
15390,20416,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;2961;3029;3116;3180;3257;
2339,1564,
682,1132,
304,544,
968,2268,1678;
2731,4528,21;2237;2912;
3303,6812,1689;1705;2012;2494;2918;
3352,6804,1688;1716;2093;2570;2974;
3420,11340,215;1960;2297;2725;2882;3273;3418;3508;3637;
5485,6804,2244;2492;2785;2916;3101;
8189,7936,1988;2230;2485;2766;2915;3098;
7688,7940,2008;2330;2505;2816;2935;3099;
2394,7940,1826;2000;2231;2498;2920;3107;
5130,17008,1811;1979;1995;2100;2228;2495;2573;2726;2901;2970;3049;3070;3192;3266;
5472,18144,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;2960;3025;3113;3184;3267;
5814,19292,1823;1978;2071;2223;2300;2487;2552;2720;2774;2885;2931;2983;3051;3114;3193;3268;
6156,20420,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;2971;3030;3117;3185;3253;
6840,9068,1818;2087;2287;2569;2768;2959;3191;
2736,9076,1828;1965;2090;2288;2572;2982;3179;
6498,21556,1824;1968;2073;2222;2290;2302;2488;2554;2728;2769;2887;2908;2971;3030;3117;3185;3253;3348;
2117,3116,
682,1132,
682,1136,
4188,3436,1871;
2731,4536,2238;2802;2978;
3414,5672,1729;2239;2580;2808;
3303,6804,1691;1714;2091;2571;2966;
9889,9084,1806;2070;2286;2568;2773;2967;3183;
16245,21548,185;808;1070;1169;1940;1990;2096;2225;2301;2574;2775;2886;2961;3029;3116;3180;3257;3332;
678,896,
9388,9076,1897;2150;2331;2595;2832;2980;3190;
1073,1028,
3760,4528,2946;3065;3222;
3760,4540,2941;3066;3229;
3760,4540,2791;2940;3230;
4700,5664,1827;2950;2991;3285;
4700,5668,2936;2994;3134;3291;
3760,4540,2947;3067;3225;
3760,4532,2948;3064;3221;
372,664,
3760,4536,2945;3069;3228;
4700,5672,2937;2996;3135;3289;
4700,5664,2944;2995;3133;3284;
3760,4532,2943;3063;3223;
3760,4544,2351;3068;3224;
4700,5664,2942;2993;3129;3288;
4700,5668,2949;2989;3130;3286;
4700,5676,2939;2997;3131;3287;
4700,5668,2951;2992;3128;3290;
226,756,
12784,12472,2008;2330;2505;2816;2935;3099;3343;3450;3559;3673;
1014,1488,
567,896,
850,568,
373,664,
605,892,
1014,1344,
800,888,
678,904,
572,568,
678,904,
407,1340,
678,896,
713,1048,
800,1176,
1531,1024,
708,1040,
850,568,
904,900,
372,664,
372,664,
372,664,
678,904,
675,900,
2337,3264,
372,664,
850,568,
850,568,
2898,3712,
6685,9396,
1122,1356,
567,896,
592,856,
1020,1344,
10260,10204,1942;2002;2219;2717;2789;2874;3028;3265;
2999,4540,2242;2801;3038;
2394,7936,215;1960;2297;2725;2882;3273;
10260,10208,1949;2221;2295;2719;2767;2877;3022;3271;
10260,10196,1937;2220;2305;2722;2790;2875;3024;3272;
10260,10216,1943;2243;2296;2723;2810;2876;3023;3264;
5814,19280,1810;1967;2072;2217;2291;2486;2553;2727;2813;2884;2960;3025;3113;3184;3267;3346;
